id,product_uid,missing_query_terms,query_root_in_desc,query_compound_in_desc,query_other_in_desc,total_query_root,total_query_compound,total_query_other,query_root_also_root_in_desc
153088,157817,[],1,1,0,1,1,0,0
153095,157821,"['4x6', 'support']",0,2,0,1,2,1,0
153097,157821,['anchor'],0,2,0,1,2,0,0
153101,157823,['48x35'],1,1,0,1,1,1,0
153105,157826,['melrot'],0,1,0,1,1,0,0
153106,157827,['6x6'],1,0,0,1,0,1,0
153107,157828,"['louvre', 'cabinets']",0,1,0,1,2,0,0
153109,157829,"['bathroom', '3']",1,0,2,1,0,4,0
153113,157831,['knobs'],0,2,0,1,2,0,0
153114,157832,['line'],1,1,0,1,2,0,0
153116,157833,[],1,0,3,1,0,4,0
153117,157834,['closet'],1,0,0,1,1,0,0
153120,157835,['rubbermaid'],1,0,0,1,1,0,0
153122,157837,"['x3', 'marle']",1,0,1,1,2,1,0
153134,157844,"['buildng', 'materials']",1,0,1,1,1,2,0
153136,157845,"['1/2', 'ree']",0,0,2,1,1,2,0
153143,157850,"['burner', 'fluid']",0,1,0,1,2,0,0
153146,157851,"['coleman', 'fuel', 'for']",0,1,1,1,2,2,0
153149,157851,"['for', 'refrigertor']",1,0,0,1,0,2,0
153153,157851,['outside'],1,0,0,1,0,1,0
153162,157854,[],1,1,2,1,1,2,0
153170,157857,['pulse'],1,0,0,1,1,0,0
153176,157862,"[""1/4'""]",1,0,1,1,0,2,0
153177,157863,['backsplash'],0,1,3,1,1,3,0
153179,157863,['ceramic'],1,1,0,1,1,1,0
153181,157863,['backsplash'],0,1,1,1,1,1,0
153184,157865,['jacket'],0,0,3,1,0,3,0
153186,157865,[],1,0,0,1,0,0,0
153193,157867,[],1,0,1,1,0,1,0
153198,157869,['nozzel'],1,0,1,1,0,2,0
153199,157869,"['in', 'line', 'garden']",0,0,1,1,2,1,0
153204,157871,['shadow'],0,0,2,1,0,2,0
153208,157874,"['75', 'qrt', 'cooler']",0,0,2,1,0,5,0
153218,157881,['sediment'],1,1,0,1,2,0,0
153220,157883,['riding'],1,1,0,1,2,0,0
153223,157886,['10-2'],1,0,0,1,0,1,0
153226,157888,"['pure', 'white', 'enamel']",1,2,2,1,3,4,0
153227,157889,['chest'],1,0,0,1,1,0,0
153229,157890,"['henry', 'hvr200']",0,2,0,1,3,0,0
153231,157892,[],1,1,0,1,1,0,0
153234,157894,['bathroom'],1,0,0,1,1,0,0
153245,157900,[],1,1,0,1,1,0,0
153246,157901,"['fremont', 'linen']",1,1,0,1,3,0,0
153248,157902,[],1,2,0,1,2,0,0
153257,157907,"['48', 'bath']",1,0,0,1,1,1,0
153260,157909,['sun'],1,0,0,1,1,0,0
153261,157910,"['10/3', '250', 'feet']",0,0,1,1,0,6,0
153262,157911,[],1,0,1,1,0,1,0
153265,157914,['lp'],0,2,2,1,2,3,0
153266,157914,[],1,2,1,1,2,1,0
153269,157915,[],1,1,0,1,1,0,0
153270,157915,['knobs'],0,1,0,1,1,0,0
153271,157916,['2oz'],1,2,0,1,3,0,0
153280,157923,[],1,0,0,1,0,0,0
153287,157926,['strips'],0,1,0,1,1,0,0
153289,157928,['garden'],1,0,0,1,1,0,0
153290,157929,"[""8'"", 'multi', 'twist', 'christmas']",1,0,0,1,2,2,0
153301,157934,[],1,1,0,1,1,0,0
153307,157937,[],1,0,0,1,0,0,0
153308,157937,['ax4'],1,0,0,1,0,1,0
153312,157939,[],1,0,0,1,0,0,0
153313,157940,"['chrome', 'bath']",1,0,0,1,2,0,0
153317,157943,[],1,0,0,1,0,0,0
153322,157948,[],1,1,0,1,1,0,0
153326,157950,['75950-ss'],0,3,0,1,3,0,0
153333,157953,['corian'],1,1,3,1,1,4,0
153335,157954,['27x45'],1,1,0,1,1,1,0
153336,157954,['4x6'],1,1,0,1,1,1,0
153338,157955,[],1,0,3,1,0,3,0
153346,157961,[],1,2,0,1,2,0,0
153348,157963,['kohler'],1,0,0,1,1,0,0
153352,157965,"['deep', 'frezer', 'glass']",0,0,2,1,1,3,0
153353,157965,[],1,1,0,1,1,0,0
153354,157965,[],1,0,1,1,0,1,0
153356,157966,[],1,0,2,1,0,2,0
153357,157967,['accesories'],1,0,1,1,0,2,0
153358,157968,['bestine'],0,0,0,1,0,0,0
153360,157969,['hose'],1,1,0,1,2,0,0
153361,157969,"['samsung', 'hose']",0,1,0,1,2,0,0
153368,157972,['ecoh200dv2n'],0,2,1,1,2,1,0
153370,157972,['tsnkless'],1,1,1,1,2,1,0
153372,157974,"['bear', 'semi', 'transparent', 'cedar']",0,0,1,1,1,3,0
153373,157974,"['cedar', 'bahr', '502']",0,0,1,1,1,2,0
153376,157975,['lock'],0,1,0,1,1,0,0
153377,157975,[],0,1,1,1,1,1,0
153383,157978,"['ceto', 'shower']",1,0,0,1,1,1,0
153390,157979,[],1,1,0,1,1,0,0
153392,157980,['tape'],0,1,0,1,1,0,0
153407,157988,['floodlight'],0,0,1,1,0,1,0
153410,157989,['wall'],1,0,2,1,1,2,0
153415,157991,['bench'],0,2,0,1,2,0,0
153417,157992,[],1,0,0,1,0,0,0
153420,157994,"['5', 'filter']",0,0,2,1,1,2,0
153425,157995,"['pvc', 'fittings,']",0,0,1,1,1,1,0
153426,157996,[],1,2,0,1,2,0,0
153428,157997,"['full', 'frame']",0,1,0,1,1,1,0
153433,157999,[],1,1,0,1,1,0,0
153436,158001,[],1,1,1,1,1,1,0
153437,158002,"['milwaukee', '18v']",1,0,0,1,0,2,0
153439,158004,['black'],1,0,0,1,0,1,0
153445,158007,['overflow'],1,0,1,1,0,2,0
153449,158010,['french'],1,0,0,1,0,1,0
153453,158012,[],1,0,1,1,0,1,0
153457,158014,[],1,0,1,1,0,1,0
153458,158015,"['dimmable', 'undercabinet']",1,0,1,1,0,3,0
153460,158016,"['adhesive', 'letters', '&']",0,1,1,1,1,3,0
153463,158018,[],1,0,0,1,0,0,0
153465,158020,[],1,1,0,1,1,0,0
153467,158021,['hummert'],1,1,0,1,2,0,0
153469,158021,[],1,0,2,1,0,2,0
153470,158022,[],1,0,1,1,0,1,0
153473,158024,"['15a', 'decorator', 'duplex', 'light', 'almond']",1,1,0,1,4,2,0
153477,158025,[],1,1,0,1,1,0,0
153480,158027,"['36', 'x18']",1,3,0,1,4,1,0
153483,158028,"['12', 'christmas']",1,1,0,1,2,1,0
153484,158029,"['down', 'draft']",0,0,0,1,0,1,0
153485,158030,[],1,0,0,1,0,0,0
153490,158032,['d210'],1,1,0,1,2,0,1
153500,158038,[],0,0,0,0,0,0,0
153504,158040,['30ft'],1,0,0,1,1,0,0
153508,158041,"['bear', 'semi', 'transparent', 'cedar']",0,0,1,1,1,3,0
153512,158044,"['arm', 'rail', 'trim']",0,0,0,1,1,1,0
153515,158045,[],1,3,0,1,3,0,0
153517,158046,['e8'],0,2,0,1,2,0,0
153520,158047,"['sydey', 'collection']",0,0,1,1,1,1,0
153523,158048,['quick'],1,0,0,1,0,1,0
153526,158050,"['10', 'condiut']",1,0,0,1,0,2,0
153534,158053,"['gasnstove', 'self']",0,0,2,1,0,3,0
153537,158055,['saber'],1,0,1,1,0,2,1
153539,158057,"['mid', 'century']",0,0,0,1,0,1,0
153542,158060,['artichoke'],1,1,0,1,2,0,0
153552,158063,[],1,0,2,1,0,2,0
153554,158063,[],1,0,2,1,0,2,0
153555,158063,[],1,1,1,1,1,1,0
153556,158063,[],1,1,2,1,1,2,0
153557,158064,[],1,1,0,1,1,0,0
153558,158065,[],1,0,0,1,0,0,0
153561,158068,"['26', 'x', '80']",1,1,0,1,2,2,0
153564,158069,['throw'],0,0,1,1,0,1,0
153565,158070,"['sideout', 'degree']",1,2,3,1,3,4,1
153566,158071,['36'],1,0,4,1,0,5,0
153568,158072,[],1,0,0,1,0,0,0
153572,158076,"['kitchen', 'aid']",1,1,0,1,3,0,0
153573,158077,['protector'],1,0,0,1,0,1,0
153576,158078,"['100', 'fl', 'oz']",1,0,0,1,0,3,0
153577,158079,[],1,0,0,1,0,0,0
153586,158082,['kit'],0,3,0,1,3,0,0
153597,158088,[],1,0,1,1,0,1,0
153599,158089,[],1,1,0,1,1,0,0
153602,158090,['cedar'],0,1,1,1,1,1,0
153604,158091,"['inch', 'charcoal', 'folters']",1,0,1,1,2,2,0
153608,158093,['thyme'],1,1,0,1,2,0,0
153611,158094,"['profile.', 'pem31sf']",1,0,0,1,1,1,0
153613,158094,['broil'],0,1,2,1,1,2,0
153614,158095,['3/4'],1,1,0,1,1,1,0
153615,158096,['inch'],1,1,1,1,2,1,0
153619,158098,[],1,0,0,1,0,0,0
153621,158099,['shower'],0,2,0,1,2,0,0
153624,158102,[],1,1,1,1,1,1,0
153628,158106,['grab'],1,1,0,1,2,0,0
153631,158107,[],1,2,0,1,2,0,0
153635,158108,[],1,0,3,1,0,3,0
153636,158109,['kohler'],1,1,0,1,2,0,0
153641,158111,['circular'],1,0,2,1,0,3,0
153643,158113,[],1,1,0,1,1,0,0
153652,158119,[],1,0,1,1,0,1,0
153661,158123,[],1,0,1,1,0,1,0
153663,158124,"['marble', 'shower']",0,0,2,1,1,2,0
153664,158124,[],1,1,0,1,1,0,0
153666,158125,[],1,2,0,1,2,0,0
153667,158126,['2x4'],0,1,0,1,1,0,0
153669,158126,[],1,1,0,1,1,0,0
153670,158127,[],1,1,0,1,1,0,0
153678,158131,[],1,0,1,1,0,1,0
153685,158136,"[""1/2'"", 'zinc']",0,1,0,1,1,1,0
153686,158137,['lock'],0,1,1,1,1,1,0
153688,158138,"['bathroom', 'light', '4-light']",0,1,0,1,1,2,0
153689,158139,[],1,0,1,1,0,1,0
153691,158140,['swamp'],1,0,1,1,0,2,0
153692,158141,[],1,2,2,1,2,2,0
153693,158142,"['rust', 'oleum', 'shield']",0,1,0,1,3,0,0
153696,158144,['stick'],0,0,2,1,0,2,0
153700,158147,['8inch'],1,0,1,1,0,2,0
153701,158148,[],1,0,3,1,0,3,0
153702,158148,['z'],1,0,0,1,1,0,0
153706,158150,[],1,1,0,1,1,0,0
153708,158152,"['15', 'tampe']",1,0,2,1,0,4,0
153710,158154,['baking'],0,1,1,1,1,1,0
153712,158156,"['1', 'slip', 'thread']",0,0,1,1,1,2,0
153714,158158,"['backer', 'type']",0,1,0,1,2,0,0
153718,158160,['led'],1,1,0,1,1,1,0
153719,158161,"['global', 'track']",1,0,0,1,1,1,0
153723,158162,['window'],1,0,0,1,1,0,0
153727,158163,['thermal'],1,0,0,1,0,1,0
153737,158167,['draweer'],1,0,0,1,1,0,0
153742,158168,['shark'],1,0,0,1,1,0,0
153744,158170,"['adhesive', 'wood', 'foam']",0,0,2,1,0,4,0
153747,158172,['abc'],1,1,0,1,2,0,0
153749,158173,[],1,1,0,1,1,0,0
153756,158177,[],1,1,0,1,1,0,0
153760,158178,[],1,2,0,1,2,0,0
153765,158181,[],1,1,0,1,1,0,0
153766,158182,['grab'],1,1,2,1,1,3,0
153767,158183,"['12v', 'lighting']",0,0,0,1,0,1,0
153771,158186,"['car', 'tent']",0,0,0,1,1,0,0
153774,158188,['commercial'],1,1,0,1,1,1,0
153785,158194,[],1,1,0,1,1,0,0
153787,158195,[],1,1,0,1,1,0,0
153789,158197,"['watt', 'foot', 'flourescent']",0,0,2,1,0,4,0
153790,158198,[],1,0,1,1,0,1,0
153791,158199,"['8/16/4', 'concrete']",1,0,0,1,0,2,0
153798,158203,['channel'],0,1,0,1,1,0,0
153801,158206,"[""16'x26'medicine""]",1,0,0,1,0,1,0
153804,158208,['ec2024'],0,2,0,1,2,0,0
153806,158209,[],1,1,2,1,1,2,0
153808,158211,['lights'],0,1,2,1,1,2,0
153811,158214,[],1,1,1,1,1,1,0
153818,158219,[],1,0,2,1,0,2,0
153819,158220,['industrial'],1,0,0,1,0,1,0
153820,158221,[],1,0,0,1,0,0,0
153823,158221,[],1,0,3,1,0,3,0
153829,158224,[],1,1,0,1,1,0,0
153830,158224,['stove'],0,1,0,1,1,0,0
153837,158226,"['10guage', '3', 'stand']",0,1,1,1,1,3,0
153840,158226,['6/3'],1,0,0,1,0,1,0
153841,158226,"['600v', 'electrical']",1,0,0,1,0,2,0
153847,158231,"['220v', 'receptacle']",1,0,0,1,2,0,0
153848,158231,"['locking', 'weatherproof']",1,0,0,1,2,0,0
153850,158231,['weatherproof'],1,0,0,1,0,1,0
153851,158232,['20v'],1,1,0,1,1,1,0
153857,158236,['luever'],0,0,0,1,0,0,0
153858,158236,[],1,1,0,1,1,0,0
153860,158238,[],1,0,0,1,0,0,0
153862,158239,['dale'],1,3,0,1,4,0,0
153865,158240,"['co2', 'detector']",0,0,0,1,0,1,0
153867,158240,[],1,0,1,1,0,1,0
153868,158240,['co2'],0,0,0,1,0,0,0
153871,158241,['lightbulbs'],1,0,1,1,0,2,1
153874,158244,[],1,1,0,1,1,0,0
153875,158245,['bathroom'],1,1,1,1,1,2,0
153877,158247,[],0,0,0,0,0,0,0
153880,158249,[],1,1,1,1,1,1,0
153881,158249,['33x87'],1,1,0,1,1,1,0
153882,158249,"['40', '47']",1,0,2,1,0,4,0
153884,158250,[],1,0,2,1,0,2,0
153890,158253,['thermometer'],1,1,0,1,1,1,1
153893,158255,[],1,1,0,1,1,0,0
153897,158257,"['18', 'roll']",0,0,0,1,0,1,0
153901,158259,['6'],1,0,0,1,0,1,0
153903,158259,"['8/3', 'by', 'foot']",1,0,1,1,0,4,0
153910,158263,[],1,1,1,1,1,1,0
153911,158264,['clearance'],1,0,0,1,1,0,0
153912,158265,['bulbs'],0,0,2,1,0,2,0
153913,158266,[],1,0,0,1,0,0,0
153917,158267,['tc-nt2'],1,1,0,1,1,1,0
153919,158269,['biscuit'],1,0,1,1,0,2,0
153922,158272,"['lighted', 'rack']",0,1,0,1,1,1,0
153925,158274,[],1,1,2,1,1,2,0
153929,158275,"['american', 'standard', '10', 'rough', 'elongated']",0,0,1,1,1,4,0
153936,158278,[],1,1,1,1,1,1,0
153937,158278,"['douglas', 'fur', 'fake']",1,1,0,1,2,2,0
153941,158278,['pre-lit'],1,0,0,1,1,0,0
153943,158279,[],1,1,1,1,1,1,0
153945,158280,['cape'],1,1,0,1,2,0,0
153951,158282,[],1,0,0,1,0,0,0
153954,158284,"['andersen', 'right']",1,1,3,1,1,5,0
153965,158291,['2*3'],1,0,0,1,0,1,0
153966,158291,[],1,1,0,1,1,0,0
153970,158295,['floor'],1,0,1,1,1,1,0
153971,158296,[],1,1,1,1,1,1,0
153973,158298,['ambience'],0,0,2,1,0,2,0
153975,158299,"['silver', 'polish']",0,0,0,1,1,0,0
153978,158302,"['spot', 'light']",0,0,1,1,1,1,0
153979,158303,[],1,0,1,1,0,1,0
153981,158304,"['black', 'stove']",1,0,2,1,0,4,0
153982,158305,[],1,1,0,1,1,0,0
153990,158307,"['replacement', 'toilet', 'kb3']",1,0,1,1,2,2,0
153995,158310,"['120', 'grit']",0,0,0,1,0,1,0
153996,158311,['wooden'],1,0,0,1,0,1,0
153998,158313,[],1,1,1,1,1,1,0
154000,158314,"['pvc', 'double']",1,0,1,1,0,3,0
154001,158315,[],1,2,0,1,2,0,0
154002,158315,['3131'],1,0,0,1,0,1,0
154007,158320,[],1,2,0,1,2,0,0
154011,158324,"['50a', 'he']",0,0,1,1,1,1,0
154013,158325,"['1', '1/4', 'pvcsch', '80']",0,0,0,1,1,2,0
154014,158326,"['barbque', 'guage']",0,2,0,1,2,1,0
154015,158327,[],1,2,0,1,2,0,0
154021,158332,['husky'],0,0,1,1,0,1,0
154027,158335,[],1,2,0,1,2,0,0
154035,158341,[],1,0,1,1,0,1,0
154036,158341,['countertop'],1,2,0,1,3,0,0
154042,158346,['brikman'],1,2,1,1,3,1,1
154046,158348,"['husky', '12', 'indoor', 'outdoor']",0,0,0,1,0,3,0
154048,158348,"['outdoor', 'rugs', '9x12']",0,0,0,1,0,2,0
154049,158349,"['double', 'outlet', 'cover']",0,0,0,1,0,2,0
154052,158351,['wringer'],0,0,0,1,0,0,0
154059,158356,"['70', 'celing']",1,0,0,1,1,1,0
154060,158356,[],1,1,0,1,1,0,0
154066,158360,[],1,1,0,1,1,0,0
154072,158364,[],1,2,0,1,2,0,0
154073,158365,[],1,0,0,1,0,0,0
154076,158367,[],1,1,0,1,1,0,0
154084,158372,"['10', 'guage']",0,0,2,1,0,3,0
154087,158374,['case'],0,1,0,1,1,0,0
154088,158375,"['weber', 'q1200']",0,0,0,1,1,0,0
154092,158378,"['round', 'bun', 'wooden']",0,0,2,1,1,3,0
154095,158380,[],1,2,0,1,2,0,0
154096,158381,['hangers'],0,2,0,1,2,0,0
154100,158384,['dry'],1,1,0,1,1,1,0
154102,158384,[],1,0,2,1,0,2,0
154103,158385,"['2x', '10', 'red']",1,0,0,1,0,3,0
154106,158386,[],1,1,1,1,1,1,0
154108,158387,"[""3/4'"", 'l']",1,1,0,1,2,1,0
154109,158387,[],1,2,0,1,2,0,0
154110,158387,['stainless'],1,0,2,1,0,3,0
154112,158388,[],1,0,1,1,0,1,0
154113,158389,[],0,0,0,0,0,0,0
154115,158390,['5x5'],1,0,0,1,0,1,0
154116,158390,"['top', 'trellis']",0,1,0,1,2,0,0
154117,158391,"['2', 'panel', 'decorative', 'bifold']",0,0,2,1,0,5,0
154119,158393,['thyme'],0,0,0,1,0,0,0
154121,158395,[],1,0,0,1,0,0,0
154124,158397,"['30', 'amp', 'generater']",1,0,0,1,2,1,0
154125,158397,[],1,1,0,1,1,0,0
154129,158401,[],1,1,0,1,1,0,0
154132,158403,['rhododendrons'],0,0,0,1,0,0,0
154134,158405,['patio'],0,1,0,1,1,0,0
154137,158406,[],1,1,0,1,1,0,0
154142,158407,[],1,2,1,1,2,1,0
154150,158413,"['linoleum', 'rolls']",0,1,0,1,2,0,0
154151,158413,['led'],1,1,0,1,1,1,0
154155,158415,['model'],0,1,0,1,1,0,0
154157,158415,['upright'],1,1,0,1,1,1,0
154162,158416,[],1,1,2,1,1,2,0
154164,158416,['pre'],0,0,3,1,0,3,0
154172,158422,"['electrical', 'pvc']",1,0,1,1,1,2,0
154173,158423,[],1,2,0,1,2,0,0
154175,158424,[],1,0,1,1,0,1,0
154177,158425,[],1,0,0,1,0,0,0
154179,158427,[],1,2,0,1,2,0,0
154182,158430,[],1,1,1,1,1,1,0
154185,158431,[],1,0,2,1,0,2,0
154189,158434,"['outlet', 'cover', 'bell']",0,0,0,1,0,2,0
154193,158436,['rounds'],0,0,0,1,0,0,0
154194,158437,[],1,0,0,1,0,0,0
154195,158438,['deville'],0,3,0,1,3,0,0
154196,158439,"['8ft', 'mf']",1,0,2,1,0,4,0
154198,158440,"['x3', 'marle']",1,0,1,1,2,1,0
154199,158441,"['black', 'bolts']",0,0,0,1,0,1,0
154202,158442,['andersen'],1,1,4,1,1,5,0
154205,158443,"['64*12', 'trailer']",0,1,0,1,1,1,0
154206,158444,['accessories'],0,1,1,1,2,1,0
154208,158446,[],1,1,0,1,1,0,0
154209,158446,"['-o', 'oleum']",1,0,4,1,1,5,0
154215,158450,"['u', 'line', 'under', 'counter', 'fridge']",0,0,0,1,2,2,0
154219,158451,['cyprees'],1,0,0,1,0,1,0
154221,158452,"['planter', 'dolly']",0,0,0,1,0,1,0
154232,158454,['1inch'],1,1,0,1,1,1,0
154233,158454,['hcf16-10'],1,1,0,1,1,1,0
154236,158454,[],1,1,0,1,1,0,0
154247,158460,"['9ft', '1x1']",1,0,0,1,0,2,0
154249,158462,[],0,0,0,0,0,0,0
154263,158470,"['shelving', 'office']",0,0,2,1,0,3,0
154267,158472,"['outdoor', 'carpet', '15']",0,0,0,1,0,2,0
154268,158473,[],1,1,0,1,1,0,0
154269,158474,['hearthstone'],0,0,0,1,0,0,0
154272,158476,['window'],1,0,0,1,1,0,0
154274,158478,"['lighted', 'switch']",0,0,0,1,0,1,0
154279,158482,['6f'],1,1,0,1,2,0,0
154283,158484,"['gas', 'power']",1,0,0,1,2,0,0
154291,158486,['exterior'],1,0,1,1,0,2,0
154299,158493,[],1,1,2,1,1,2,0
154301,158495,[],1,1,0,1,1,0,0
154302,158496,"['bar', 'b', 'q']",0,0,0,1,2,0,0
154307,158501,"['lcd', 't-5']",1,1,0,1,3,0,0
154311,158502,['oatu'],0,2,0,1,2,0,0
154315,158504,['cleaners'],0,1,0,1,1,0,0
154317,158506,[],1,1,0,1,1,0,0
154324,158510,['gas'],1,1,0,1,1,1,0
154327,158513,[],1,0,1,1,0,1,0
154328,158514,"['barcello', 'estates', 'fi']",1,0,0,1,1,2,0
154331,158517,[],1,1,0,1,1,0,0
154333,158519,"['110', 'exhaust']",1,2,2,1,3,3,0
154336,158521,[],1,1,2,1,1,2,0
154347,158524,['48'],1,2,0,1,2,1,0
154349,158525,"['1835', 'quart']",0,0,1,1,0,2,0
154353,158527,['top/drop-in'],1,1,0,1,1,1,0
154354,158528,['kubota'],0,0,0,1,0,0,0
154355,158528,['push'],0,1,1,1,1,1,0
154366,158535,"['6x6', 'square']",1,0,0,1,0,2,0
154372,158538,['expander'],0,0,2,1,0,3,0
154373,158538,[],1,0,1,1,0,1,0
154375,158540,"['mitered', 'spice']",1,0,2,1,0,4,0
154381,158543,[],1,1,0,1,1,0,0
154387,158546,"['1', 'slip', 'thread']",0,0,1,1,1,2,0
154389,158548,"['watt', 'miser', 'f35cw-u-m']",0,0,0,1,1,1,0
154395,158551,['laminite'],1,0,2,1,0,3,0
154398,158553,"['grass', 'cloth']",0,0,0,1,1,0,0
154399,158554,['copper'],1,1,2,1,2,2,0
154402,158557,"['flat', 'file']",0,0,0,1,0,1,0
154406,158561,['handle'],0,0,2,1,0,2,0
154407,158561,[],1,1,2,1,1,2,0
154409,158563,"['astm', 'a615', '60']",1,0,0,1,2,1,0
154415,158567,[],1,0,2,1,0,2,0
154420,158571,"['golden', 'oak']",1,0,0,1,1,1,0
154421,158572,"['outdoor', 'lighting']",0,0,1,1,1,1,0
154422,158573,"['astm', 'a615', '60']",1,0,0,1,2,1,0
154426,158575,[],1,2,0,1,2,0,0
154429,158576,['10'],1,0,3,1,0,4,0
154431,158578,[],1,0,0,1,0,0,0
154432,158579,"['floratam', 'st', 'augustine', 'seed']",0,1,0,1,4,0,0
154433,158579,['sod'],0,1,3,1,1,4,0
154439,158581,"['leaf', 'batte']",0,1,0,1,2,0,0
154444,158583,[],1,1,0,1,1,0,0
154448,158587,['toto'],1,1,0,1,2,0,1
154450,158588,[],1,0,0,1,0,0,0
154453,158591,[],1,0,0,1,0,0,0
154461,158596,['plug'],0,0,1,1,0,1,0
154462,158597,"['security', 'torx']",0,0,0,1,1,0,0
154463,158598,"['ceramic', 'drawer', 'pulls']",0,0,0,1,0,2,0
154465,158599,"['bath', 'almond', 'top', 'mount']",0,2,0,1,5,0,0
154467,158600,[],1,2,0,1,2,0,0
154468,158601,"['6.5', 'in', 'lawn', 'mower']",0,0,1,1,2,2,0
154470,158603,['large'],1,1,0,1,1,1,0
154472,158604,"['arrow', 'back', 'plumbing']",0,0,1,1,2,2,0
154474,158606,['stainless'],1,1,1,1,1,2,0
154479,158608,[],1,1,0,1,1,0,0
154480,158609,['khaki'],1,0,0,1,1,0,0
154484,158613,['round'],1,1,2,1,1,3,0
154492,158615,"['lockset', 'entrance']",0,0,0,1,1,0,0
154494,158616,[],1,0,1,1,0,1,0
154495,158616,[],1,1,3,1,1,3,1
154497,158617,[],1,0,1,1,0,1,0
154498,158618,"['for', 'lawn', 'equitment']",1,1,0,1,2,2,0
154499,158618,"['toro', '51958']",0,1,1,1,1,2,0
154502,158620,['t'],1,1,0,1,2,0,0
154504,158621,"['exacto', 'knife']",0,0,0,1,1,0,0
154505,158622,"['6x6', 'corner']",1,1,0,1,2,1,0
154513,158627,['plastic'],1,0,0,1,1,0,0
154518,158629,"['outdoor', 'baba', 'grill']",0,0,0,1,2,0,0
154522,158631,['vlve'],0,0,1,1,0,1,0
154523,158632,"['trash', 'lids']",0,0,1,1,0,2,0
154524,158633,[],1,2,0,1,2,0,0
154542,158640,"['bath', 'shower', 'facet', 'set']",0,0,1,1,1,3,0
154544,158641,['egg'],1,0,0,1,1,0,0
154547,158642,[],1,2,0,1,2,0,0
154551,158645,[],1,1,0,1,1,0,0
154553,158646,['12v'],0,2,0,1,2,0,0
154554,158646,[],1,0,1,1,0,1,0
154559,158650,['pad'],1,0,0,1,1,0,0
154563,158652,[],1,1,0,1,1,0,0
154566,158653,[],1,0,1,1,0,1,0
154571,158657,[],1,1,0,1,1,0,0
154577,158659,"['34', 'inch']",1,0,2,1,1,3,0
154580,158660,[],1,0,1,1,0,1,0
154583,158661,['tub/shower'],1,2,0,1,3,0,0
154584,158662,['garden'],1,0,0,1,1,0,0
154585,158663,[],1,2,0,1,2,0,0
154586,158664,"['1/2', 'brass']",0,0,0,1,0,1,0
154587,158665,[],1,1,0,1,1,0,0
154593,158669,['1/2'],1,1,3,1,1,4,0
154594,158670,"['2.3', 'mini', 'fridge']",0,0,1,1,0,3,0
154595,158671,[],1,0,0,1,0,0,0
154598,158672,"['sku', '1000-019-492']",0,1,0,1,1,1,0
154601,158672,['wooden'],0,1,1,1,1,2,0
154607,158674,[],0,0,0,0,0,0,0
154609,158675,[],1,1,2,1,1,2,0
154612,158676,"['astm', 'a615', '60']",1,0,0,1,2,1,0
154613,158676,['industreial'],1,0,0,1,0,1,0
154619,158680,['black'],1,1,0,1,2,0,0
154620,158681,['fire'],1,1,1,1,2,1,0
154623,158682,[],1,0,1,1,0,1,0
154630,158686,[],1,1,0,1,1,0,0
154633,158687,"['insulator', '5', 'gallon']",0,0,0,1,0,2,0
154634,158688,['faux'],1,1,0,1,1,1,0
154635,158689,[],1,0,0,1,0,0,0
154647,158695,"['model', '105519']",0,0,0,1,0,1,0
154649,158695,"['48x32', 'koler']",0,2,0,1,3,0,0
154651,158697,[],1,1,0,1,1,0,0
154652,158698,[],1,1,1,1,1,1,0
154655,158699,['bulbs'],0,1,0,1,1,0,0
154659,158702,"['oil', 'lantern']",0,0,0,1,1,0,0
154665,158707,['spade'],1,0,0,1,1,0,0
154669,158711,['plus'],1,0,0,1,0,1,0
154670,158712,[],1,0,1,1,0,1,0
154671,158712,['portable'],1,1,0,1,1,1,0
154672,158713,"['1inch', 'metal']",1,0,0,1,1,1,0
154675,158714,[],0,0,0,0,0,0,0
154678,158716,['5'],1,3,0,1,3,1,0
154681,158717,[],1,1,0,1,1,0,0
154683,158719,[],1,1,0,1,1,0,0
154684,158720,['benchmark'],0,0,0,1,0,0,0
154686,158721,"['vinal', '25', 'year']",1,0,1,1,1,3,0
154689,158722,['outside'],1,0,0,1,0,1,0
154690,158723,['door'],1,0,1,1,1,1,0
154697,158725,"['fat', 'people']",1,1,1,1,1,3,0
154700,158727,[],1,1,0,1,1,0,0
154703,158729,"['3', '1/2', 'non-mortison', 'satin']",1,0,1,1,1,4,0
154710,158731,[],1,0,1,1,0,1,0
154714,158734,[],1,1,0,1,1,0,0
154716,158734,['trm'],0,2,0,1,2,0,0
154721,158736,['8d'],1,0,0,1,0,1,0
154722,158737,[],1,1,0,1,1,0,0
154723,158738,[],1,0,0,1,0,0,0
154724,158738,['bell'],1,1,0,1,2,0,0
154727,158740,[],1,1,0,1,1,0,0
154731,158743,"['indoor', 'fixture']",0,1,0,1,2,0,0
154734,158745,[],1,1,1,1,1,1,0
154740,158750,"['for', '4421']",1,1,2,1,1,4,0
154742,158751,"['aqua', 'teal']",1,1,1,1,3,1,0
154747,158755,['13/64'],1,1,0,1,1,1,0
154752,158758,"['security', 'offset', 'hinge']",0,0,0,1,0,2,0
154753,158759,[],1,0,1,1,0,1,0
154756,158760,[],1,1,0,1,1,0,0
154759,158761,[],1,0,1,1,0,1,0
154761,158763,[],1,0,1,1,0,1,0
154770,158769,[],1,0,2,1,0,2,0
