id,product_uid,query_root_in_attr,query_compound_in_attr,query_other_in_attr
141303,151292,0,0,0
141305,151293,1,0,0
141308,151293,0,1,0
141309,151294,0,0,0
141312,151296,0,0,0
141318,151300,0,0,0
141320,151301,1,0,2
141322,151302,0,0,0
141328,151304,1,1,1
141333,151305,0,1,1
141335,151307,1,1,2
141337,151308,0,0,0
141339,151309,0,0,0
141341,151310,0,0,0
141342,151311,1,2,0
141349,151315,1,1,0
141354,151320,0,0,0
141355,151321,0,0,0
141356,151321,0,2,0
141359,151321,1,0,2
141360,151321,0,0,1
141363,151321,1,1,0
141364,151321,0,1,2
141368,151323,0,1,0
141374,151327,1,1,1
141376,151327,1,0,2
141379,151329,0,1,0
141382,151330,0,0,2
141389,151335,0,0,0
141390,151336,1,1,0
141392,151337,0,0,0
141393,151338,0,0,0
141396,151340,0,0,0
141397,151341,0,0,0
141398,151342,0,0,0
141399,151343,0,0,0
141400,151344,0,0,0
141401,151345,0,0,0
141403,151347,0,1,0
141404,151347,1,2,1
141406,151348,0,0,0
141409,151350,0,0,0
141411,151352,1,0,0
141412,151352,1,2,0
141414,151354,0,0,0
141417,151355,0,0,2
141421,151356,1,0,0
141423,151357,0,0,0
141424,151357,0,0,0
141426,151359,0,0,0
141430,151361,0,0,0
141431,151362,1,2,3
141432,151362,1,1,0
141434,151363,1,1,0
141435,151363,1,0,3
141437,151364,0,0,0
141443,151366,0,0,0
141445,151368,1,0,1
141450,151370,0,0,0
141455,151373,1,1,1
141456,151373,0,2,1
141461,151376,0,0,0
141462,151377,0,0,0
141468,151381,0,0,0
141473,151385,0,0,0
141479,151388,0,1,0
141484,151391,1,1,0
141486,151392,0,0,0
141489,151393,0,1,0
141491,151394,0,0,0
141494,151396,1,1,0
141496,151396,1,0,1
141499,151398,1,0,0
141500,151398,1,1,1
141504,151401,1,0,2
141508,151401,1,1,1
141511,151404,0,0,0
141512,151405,1,0,0
141515,151407,0,0,0
141521,151409,1,0,1
141522,151409,1,1,0
141523,151410,0,0,0
141526,151412,0,2,0
141527,151412,1,0,1
141528,151413,0,0,0
141536,151416,0,0,0
141539,151418,1,0,0
141540,151418,1,1,0
141542,151418,1,0,0
141543,151418,0,0,0
141545,151419,0,0,0
141547,151420,1,0,0
141548,151421,0,0,0
141549,151422,0,0,0
141551,151423,1,1,0
141552,151424,0,0,0
141555,151427,1,1,0
141556,151427,1,1,0
141561,151430,0,0,0
141564,151431,1,1,1
141565,151431,1,0,2
141567,151433,1,2,0
141568,151433,0,2,0
141569,151434,0,0,0
141577,151438,0,0,0
141582,151441,0,0,0
141589,151446,0,0,0
141591,151447,1,0,0
141592,151448,0,0,0
141593,151449,0,0,0
141598,151453,1,1,0
141601,151455,0,0,0
141605,151459,0,0,0
141609,151463,0,0,0
141611,151465,0,0,0
141614,151468,1,0,2
141617,151468,1,0,1
141620,151469,1,0,0
141626,151472,1,0,0
141628,151473,1,0,0
141631,151475,0,0,0
141632,151476,0,0,0
141636,151478,1,2,1
141643,151484,0,0,0
141646,151485,0,0,0
141647,151486,0,0,0
141652,151489,1,1,0
141658,151492,1,1,0
141661,151492,0,1,0
141670,151496,0,1,0
141671,151496,1,1,1
141673,151497,0,0,0
141674,151498,0,0,0
141675,151499,0,0,0
141676,151500,0,0,1
141686,151508,0,0,0
141692,151511,0,0,0
141705,151519,0,0,0
141706,151520,0,1,0
141707,151520,0,1,0
141719,151528,1,0,1
141720,151528,1,0,0
141723,151531,0,0,0
141724,151532,0,0,0
141728,151534,0,0,0
141729,151534,0,0,0
141737,151540,0,0,0
141738,151541,0,0,0
141740,151542,1,2,0
141742,151543,0,0,0
141753,151549,0,0,0
141755,151550,0,0,0
141760,151553,1,0,2
141764,151554,0,0,0
141765,151554,1,0,0
141767,151555,0,0,0
141771,151558,1,1,0
141780,151564,1,1,0
141781,151564,1,0,0
141784,151567,0,0,0
141786,151569,0,0,0
141792,151571,0,2,0
141798,151574,0,0,0
141803,151579,0,0,0
141806,151579,1,0,0
141807,151579,0,1,0
141813,151581,0,0,0
141817,151584,0,0,0
141822,151586,1,0,1
141824,151587,0,0,0
141826,151588,0,0,0
141828,151590,0,0,0
141833,151594,1,0,0
141836,151594,1,1,0
141839,151597,0,0,0
141840,151598,0,0,0
141842,151599,0,0,0
141843,151600,0,0,0
141846,151602,0,0,0
141847,151602,0,0,0
141849,151602,0,0,0
141857,151607,0,0,3
141858,151608,0,0,0
141864,151611,0,0,0
141867,151613,0,0,0
141868,151614,0,0,0
141871,151616,0,0,0
141874,151618,0,0,0
141875,151619,1,1,1
141877,151620,1,0,0
141879,151620,1,0,1
141883,151620,1,0,1
141885,151622,0,0,0
141895,151627,0,0,0
141898,151628,0,1,0
141899,151628,0,0,0
141905,151632,0,0,0
141915,151637,0,1,3
141916,151638,0,2,2
141921,151641,0,0,0
141922,151641,0,0,0
141923,151642,0,0,0
141925,151643,0,0,0
141926,151643,1,0,0
141927,151644,0,0,0
141930,151644,0,0,2
141933,151645,0,3,0
141937,151647,0,0,0
141940,151649,0,0,0
141944,151649,0,1,0
141947,151651,0,0,0
141949,151653,0,0,0
141958,151660,1,3,0
141960,151660,1,3,0
141962,151661,0,0,0
141966,151665,1,2,0
141970,151667,1,0,0
141977,151673,0,0,0
141982,151676,1,2,0
141985,151676,1,1,1
141986,151677,0,0,0
141987,151678,0,0,0
141988,151679,0,0,0
141990,151681,0,0,0
141991,151682,0,0,0
141992,151683,0,0,0
141993,151684,0,0,0
141995,151685,0,0,2
141997,151686,0,0,1
141999,151687,0,0,0
142001,151689,1,1,1
142002,151689,1,1,2
142003,151689,1,1,0
142010,151692,1,2,0
142011,151692,1,0,1
142012,151693,0,0,0
142014,151694,0,1,0
142015,151695,1,2,0
142017,151695,0,1,0
142022,151697,0,0,1
142028,151698,0,0,1
142030,151699,0,0,0
142032,151701,0,0,0
142034,151703,1,1,2
142035,151703,1,1,1
142039,151705,0,0,0
142042,151706,1,2,0
142044,151708,0,0,0
142047,151711,0,0,0
142049,151712,0,1,0
142052,151713,0,0,0
142053,151714,0,0,0
142055,151716,1,0,0
142057,151717,0,0,0
142060,151718,0,0,2
142062,151718,1,1,6
142067,151721,0,2,1
142068,151721,1,1,0
142075,151725,0,1,0
142079,151727,1,0,0
142080,151727,1,0,0
142081,151727,0,0,1
142082,151727,0,0,1
142083,151728,1,1,0
142090,151731,0,0,2
142092,151732,0,0,0
142093,151733,0,0,0
142095,151734,0,0,0
142100,151737,0,0,0
142101,151738,0,0,0
142105,151740,0,2,1
142107,151741,0,0,0
142109,151743,1,2,0
142111,151744,0,0,0
142114,151747,0,0,0
142115,151748,0,0,0
142126,151754,0,0,0
142127,151755,0,0,0
142128,151756,0,0,0
142130,151757,1,0,1
142141,151760,1,0,0
142142,151760,0,1,0
142147,151762,0,0,0
142156,151767,0,2,0
142160,151769,1,0,2
142161,151769,0,0,2
142163,151771,0,3,0
142166,151772,1,1,0
142167,151773,0,1,1
142170,151774,0,2,1
142171,151774,1,1,0
142173,151775,0,0,0
142174,151776,0,1,0
142175,151776,0,1,0
142176,151777,0,0,1
142179,151778,1,0,0
142181,151780,0,0,0
142184,151782,1,1,0
142188,151784,0,0,0
142190,151786,0,0,0
142191,151787,0,0,0
142192,151788,0,0,0
142200,151792,0,1,0
142201,151793,1,1,0
142204,151795,0,0,0
142207,151797,0,0,0
142208,151797,0,0,0
142211,151800,0,0,0
142212,151801,1,0,0
142213,151801,0,1,0
142214,151802,0,0,0
142216,151804,0,0,1
142222,151806,1,1,0
142228,151809,0,0,0
142229,151810,0,0,0
142230,151811,0,1,1
142233,151811,1,1,1
142239,151813,1,0,0
142244,151814,0,0,0
142245,151815,0,0,0
142251,151819,1,1,0
142254,151821,0,0,0
142259,151824,0,2,0
142263,151827,0,0,0
142269,151830,1,0,3
142271,151831,0,0,0
142272,151832,0,0,0
142276,151836,1,1,0
142277,151836,1,0,2
142279,151837,0,0,0
142281,151838,0,0,0
142284,151841,0,0,0
142285,151842,0,0,0
142291,151847,0,1,0
142292,151847,0,1,0
142294,151849,1,1,0
142295,151849,1,1,1
142297,151851,0,0,0
142301,151855,0,0,0
142302,151856,0,0,0
142304,151858,0,2,0
142305,151858,1,0,2
142309,151859,0,0,0
142311,151860,0,2,0
142316,151863,0,0,0
142317,151863,0,0,1
142318,151863,0,0,0
142319,151864,1,0,1
142323,151866,0,0,0
142325,151867,1,1,0
142329,151868,1,1,1
142330,151868,1,2,0
142336,151869,1,1,0
142339,151872,0,0,0
142340,151873,1,0,1
142351,151876,1,0,1
142352,151877,0,0,0
142357,151881,0,2,1
142362,151883,1,1,0
142368,151885,1,0,0
142372,151886,0,0,0
142374,151888,0,0,0
142385,151894,1,0,2
142389,151895,0,0,0
142390,151896,1,0,0
142394,151898,0,2,0
142395,151899,0,0,0
142396,151900,1,1,1
142397,151900,1,0,1
142402,151901,0,0,0
142403,151902,0,0,0
142406,151905,0,0,0
142408,151907,0,0,0
142410,151909,0,1,0
142412,151910,0,0,0
142416,151911,1,0,1
142420,151913,1,1,0
142424,151915,1,0,0
142430,151918,1,1,0
142443,151921,1,0,2
142445,151923,0,0,0
142446,151924,0,0,0
142450,151927,1,2,0
142453,151928,0,0,0
142455,151929,1,1,1
142456,151930,0,0,0
142458,151931,0,0,0
142461,151934,0,0,3
142463,151934,1,1,3
142464,151934,0,1,0
142470,151937,0,0,0
142476,151940,1,1,0
142478,151940,1,0,1
142486,151943,1,1,0
142488,151945,0,0,0
142489,151946,1,0,1
142491,151947,0,0,0
142492,151948,0,0,0
142495,151948,1,1,0
142497,151948,1,1,0
142498,151949,1,0,1
142500,151950,0,0,0
142503,151951,1,0,1
142504,151951,1,0,1
142508,151954,0,0,0
142511,151956,1,1,0
142518,151956,0,1,2
142520,151957,0,0,0
142524,151961,0,2,0
142529,151963,0,0,0
142530,151963,0,0,2
142532,151964,0,0,0
142533,151965,0,0,0
142539,151970,0,0,0
142546,151975,0,0,0
142556,151982,0,0,1
142560,151982,0,0,0
142563,151983,0,0,0
142564,151984,0,0,0
142568,151985,1,1,1
142569,151986,0,0,0
142575,151988,0,0,0
142578,151989,1,1,0
142582,151991,0,1,1
142587,151994,0,1,1
142594,151997,0,0,0
142595,151998,0,0,0
142599,152000,0,0,0
142600,152001,0,0,0
142603,152003,0,2,0
142606,152003,1,0,1
142617,152010,0,0,0
142618,152011,0,0,0
142622,152014,0,0,0
142624,152015,1,1,0
142629,152017,1,2,1
142632,152019,0,0,0
142636,152022,0,0,0
142637,152023,0,0,0
142638,152024,0,0,0
142641,152025,1,0,1
142642,152025,1,0,1
142644,152026,0,0,0
142645,152026,1,0,1
142651,152031,0,0,0
142653,152032,0,0,0
142654,152033,1,1,1
142657,152035,0,0,0
142669,152042,1,1,0
142675,152046,0,0,0
142676,152047,0,0,0
142680,152050,1,0,2
142684,152053,0,0,0
142685,152054,0,0,0
142689,152057,0,0,0
142696,152059,1,0,1
142700,152060,0,1,0
142701,152060,1,1,0
142702,152061,0,0,0
142705,152062,1,0,2
142706,152063,0,0,0
142709,152065,1,1,0
142711,152066,0,0,0
142712,152067,0,0,0
142717,152071,0,1,0
142719,152073,0,0,0
142722,152074,1,0,3
142724,152075,1,2,1
142725,152076,0,0,0
142733,152081,1,1,0
142734,152081,1,1,0
142738,152084,0,0,0
142741,152086,0,0,1
142742,152086,0,1,0
142744,152088,0,0,0
142748,152089,1,0,1
142752,152092,1,2,1
142753,152092,1,0,2
142764,152099,0,0,0
142765,152100,0,0,0
142768,152103,0,0,0
142771,152105,0,0,0
142777,152110,0,0,0
142778,152110,0,0,0
142780,152111,0,0,0
142781,152112,1,1,3
142787,152113,1,3,0
142790,152115,0,0,0
142795,152117,0,0,2
142798,152119,0,0,0
142803,152122,1,1,0
142805,152123,1,1,0
142807,152124,0,0,0
142808,152124,0,0,4
142809,152124,0,2,1
142810,152125,0,0,0
142812,152126,1,0,0
142814,152127,0,0,0
142817,152130,0,0,0
142819,152132,0,2,0
142820,152132,1,1,0
142822,152133,0,0,0
142825,152135,0,0,0
142829,152139,0,0,0
142835,152145,0,0,0
142838,152147,0,0,0
142841,152149,0,0,1
142843,152150,0,0,0
142846,152151,0,0,0
142848,152151,0,1,0
142850,152151,1,0,2
142851,152151,0,0,2
142853,152153,0,0,0
142857,152155,1,0,2
142858,152156,0,0,0
142864,152158,0,0,1
142870,152161,0,1,2
142871,152161,1,0,0
142882,152168,0,0,0
142885,152170,0,0,0
142886,152171,0,2,2
142893,152175,1,1,0
142900,152177,0,0,0
142901,152178,0,2,0
142902,152178,0,0,0
142909,152182,0,0,0
142910,152183,0,0,2
142911,152183,1,1,0
142920,152188,0,0,0
142924,152191,1,0,1
142927,152192,1,1,0
142930,152193,0,0,0
142941,152202,0,0,0
142942,152202,0,0,0
142943,152203,0,1,1
142946,152203,1,1,0
142948,152204,1,0,2
142949,152205,1,0,1
142953,152207,0,0,0
142956,152209,1,1,1
142961,152210,0,0,0
142971,152216,0,0,0
142976,152220,1,0,0
142980,152223,0,0,0
142981,152223,0,0,0
142984,152226,0,0,0
142988,152228,0,0,3
142989,152228,1,2,0
142991,152229,0,0,0
142994,152230,0,0,0
142996,152231,1,2,0
142998,152232,1,0,0
143005,152236,1,1,0
143006,152236,0,1,1
143020,152244,1,0,0
143022,152245,0,0,0
143023,152246,0,0,0
143024,152247,0,0,0
143026,152248,0,0,0
143027,152249,0,0,0
143028,152250,1,1,0
143030,152251,0,0,0
143035,152254,0,1,1
143039,152257,0,0,0
143042,152259,0,0,0
143049,152264,1,0,2
143062,152272,0,3,5
143064,152272,0,1,3
143065,152272,1,1,0
143066,152272,1,0,1
143068,152274,1,0,4
143072,152274,1,1,1
143073,152274,1,0,1
143076,152276,0,0,0
143077,152276,1,1,0
143078,152276,0,2,0
143081,152276,0,1,0
143084,152278,0,0,0
143088,152280,0,0,0
143091,152283,0,1,0
143092,152283,0,0,0
143093,152284,0,1,0
143103,152289,1,0,0
143109,152291,0,0,0
143113,152294,0,0,0
143114,152295,1,0,1
143117,152296,0,0,0
143118,152297,0,0,0
143130,152301,1,0,0
143131,152301,1,2,1
143137,152304,0,0,0
143138,152305,0,2,0
143140,152305,0,1,1
143145,152307,1,0,2
143146,152308,0,0,0
143149,152310,0,0,0
143152,152313,1,0,0
143156,152315,1,1,0
143163,152319,0,0,0
143164,152320,0,0,0
143165,152320,0,0,0
143173,152324,0,0,0
143174,152325,0,1,0
143175,152325,1,0,0
143177,152327,1,0,0
143179,152328,0,0,0
143182,152331,0,0,0
143184,152332,1,1,0
143186,152333,0,0,0
143191,152334,1,1,0
143192,152335,0,0,0
143195,152337,0,0,0
143197,152338,0,2,0
143199,152338,1,1,0
143200,152338,1,1,1
143204,152340,0,0,0
143205,152341,0,0,0
143206,152342,1,0,0
143208,152342,0,2,0
143209,152343,0,0,1
143218,152349,0,0,0
143219,152350,0,0,0
143222,152352,0,0,0
143223,152353,0,0,0
143224,152354,1,0,2
143225,152354,1,1,0
143226,152354,1,0,0
143227,152354,0,1,0
143230,152356,1,2,0
143231,152356,0,1,2
143233,152356,1,0,0
143235,152356,1,0,0
143237,152357,1,1,0
143241,152360,0,0,0
143243,152361,0,0,0
143246,152363,1,1,0
143247,152364,0,0,0
143249,152366,1,1,0
143251,152367,0,1,4
143254,152367,1,0,1
143255,152368,0,0,0
143257,152370,1,1,0
143259,152371,0,0,0
143263,152373,1,0,0
143266,152374,0,0,1
143267,152375,0,0,0
143270,152378,1,0,1
143278,152381,1,2,2
143285,152383,0,0,0
143295,152391,0,0,0
143300,152395,0,0,0
143301,152396,1,1,0
143303,152396,0,0,0
143312,152402,0,0,0
143313,152403,0,0,0
143316,152405,0,0,0
143319,152407,1,1,0
143321,152408,1,0,1
143323,152409,0,0,1
143327,152409,1,1,1
143329,152410,1,0,2
143330,152410,0,0,2
143335,152413,0,0,0
143340,152416,0,0,0
143343,152418,0,1,2
143347,152420,0,0,0
143349,152421,1,2,0
143351,152423,0,1,1
143352,152423,1,1,0
143353,152424,0,0,0
143354,152425,0,0,0
143355,152426,1,1,0
143358,152428,0,0,0
143361,152430,0,2,0
143365,152432,0,0,0
143367,152434,0,0,0
143370,152435,0,0,0
143373,152436,0,0,2
143374,152436,1,1,0
143375,152437,0,0,0
143376,152438,0,0,0
143379,152440,1,0,0
143380,152441,1,0,1
143384,152443,1,0,0
143385,152443,1,0,0
143388,152443,0,1,0
143390,152443,1,1,0
143392,152444,0,0,0
143396,152448,0,0,0
143400,152450,1,0,2
143402,152451,0,0,0
143403,152452,0,0,0
143406,152454,1,2,1
143407,152455,1,1,1
143409,152455,0,2,0
143411,152455,0,0,2
143418,152458,0,0,0
143420,152460,0,2,0
143421,152460,0,1,0
143423,152461,0,0,0
143425,152462,0,0,0
143428,152463,0,0,0
143430,152463,1,0,1
143434,152464,0,0,0
143436,152466,1,0,1
143439,152468,1,1,2
143440,152468,1,2,1
143443,152470,0,0,0
143447,152472,0,1,0
143450,152474,0,0,0
143451,152474,1,0,0
143454,152476,1,2,1
143455,152476,1,2,0
143458,152478,0,1,0
143462,152478,0,0,1
143464,152479,0,0,0
143465,152480,1,1,0
143470,152482,1,0,1
143471,152482,1,0,2
143472,152483,0,0,0
143473,152484,0,0,0
143474,152485,0,0,0
143478,152489,0,0,0
143479,152490,0,0,0
143480,152491,0,0,0
143481,152492,1,3,0
143485,152494,0,0,0
143487,152496,0,0,0
143489,152497,0,0,0
143491,152498,0,0,0
143494,152501,0,0,0
143498,152504,1,0,0
143502,152504,1,0,0
143504,152506,0,0,0
143507,152509,1,0,0
143509,152509,1,1,0
143510,152510,0,0,0
143512,152511,1,0,2
143518,152515,0,0,0
143520,152517,0,0,0
143522,152518,0,1,0
143524,152520,0,0,0
143531,152523,0,0,0
143535,152525,1,1,0
143541,152527,0,0,0
143544,152528,0,1,0
143549,152532,0,0,1
143553,152534,0,0,0
143555,152536,0,0,0
143559,152538,1,1,1
143567,152542,0,0,0
143571,152543,1,0,1
143573,152544,1,1,0
143574,152544,1,1,0
143575,152545,0,0,0
143577,152546,0,0,2
143581,152547,0,0,0
143584,152548,1,0,2
143594,152555,0,0,1
143597,152556,1,2,0
143600,152557,0,0,0
143603,152560,0,0,0
143610,152564,1,0,1
143613,152565,0,1,1
143623,152567,1,0,0
143629,152567,0,0,1
143633,152570,0,1,0
143636,152571,1,0,1
143637,152572,0,0,0
143640,152575,0,0,1
143641,152575,0,0,1
143644,152576,0,0,0
143652,152580,0,0,0
143654,152581,0,1,0
143661,152583,0,1,1
143667,152584,1,0,0
143669,152585,0,0,0
143671,152586,1,0,0
143672,152586,1,0,1
143675,152587,0,0,2
143679,152589,0,0,0
143683,152591,0,0,0
143684,152592,0,0,0
143686,152594,1,0,0
143696,152598,0,0,0
143697,152599,0,0,0
143699,152601,0,0,0
143701,152602,0,2,0
143703,152603,0,0,0
143710,152605,1,0,1
143720,152611,1,1,0
143723,152613,0,0,0
143725,152615,0,0,0
143728,152617,0,0,0
143732,152620,0,0,0
143733,152621,0,0,0
143738,152623,0,0,0
143740,152624,0,0,0
143741,152625,1,0,0
143745,152625,1,1,2
143746,152625,1,1,0
143747,152625,1,1,0
143748,152625,1,0,0
143755,152627,1,1,0
143758,152628,0,0,0
143759,152629,1,2,0
143769,152633,0,0,0
143773,152636,0,0,0
143778,152640,0,0,0
143780,152642,0,0,0
143783,152643,0,0,2
143786,152643,1,0,2
143790,152645,0,0,0
143791,152646,1,1,1
143803,152654,1,1,0
143805,152656,0,1,0
143807,152656,0,0,2
143808,152656,0,1,0
143810,152656,0,0,0
143814,152658,1,1,3
143815,152658,1,1,0
143817,152658,1,2,0
143818,152659,0,0,0
143821,152661,0,0,0
143826,152662,1,2,2
143831,152663,0,0,0
143833,152663,0,1,0
143834,152664,1,0,2
143838,152664,1,1,1
143848,152672,0,0,0
143849,152673,0,0,0
143851,152675,0,0,0
143852,152676,0,0,0
143855,152677,0,0,0
143860,152678,1,0,0
143864,152680,1,0,2
143870,152684,1,0,0
143871,152684,0,1,0
143873,152685,1,0,1
143874,152685,0,0,1
143875,152685,1,0,0
143889,152691,0,1,0
143891,152692,0,0,0
143892,152693,0,0,0
143894,152695,1,0,0
143906,152702,1,0,0
143907,152702,1,1,0
143909,152704,1,1,2
143910,152704,1,1,1
143912,152705,0,0,0
143916,152709,0,0,0
143923,152714,0,0,0
143924,152715,0,0,0
143925,152716,0,0,0
143926,152717,0,1,1
143928,152717,1,1,0
143929,152718,0,0,0
143931,152719,0,0,0
143932,152720,0,0,0
143934,152722,0,0,0
143935,152723,0,0,1
143947,152729,0,0,0
143948,152729,0,0,0
143951,152731,1,1,0
143953,152732,0,1,0
143957,152733,0,0,0
143962,152736,1,0,0
143970,152740,1,1,2
143971,152740,1,0,1
143976,152742,1,0,2
143979,152743,0,0,0
143981,152744,1,2,0
143987,152746,1,0,1
143991,152748,1,2,0
143992,152748,1,2,1
143993,152749,1,1,1
144004,152753,0,0,0
144005,152754,0,0,0
144020,152758,0,2,1
144021,152759,1,0,3
144024,152761,0,0,0
144030,152766,0,0,0
144032,152767,1,1,0
144037,152769,0,0,0
144039,152771,0,0,0
144041,152773,1,1,1
144046,152775,0,0,0
144052,152780,1,0,2
144053,152780,0,0,1
144055,152781,1,0,0
144060,152783,1,1,0
144066,152785,0,0,0
144067,152785,0,0,0
144071,152788,0,0,0
144075,152791,0,0,0
144078,152793,0,1,0
144080,152794,1,0,1
144083,152794,1,0,0
144088,152797,0,0,0
144090,152798,0,0,0
144091,152799,0,0,0
144096,152803,1,1,1
144097,152804,0,0,0
144100,152806,0,0,0
144101,152807,0,0,0
144102,152808,0,0,0
144108,152811,1,1,0
144115,152814,0,0,0
144119,152818,0,0,0
144121,152819,0,0,0
144122,152820,1,1,0
144124,152821,0,0,0
144132,152825,1,1,0
144133,152825,0,3,0
144136,152826,1,2,0
144138,152826,1,0,0
144145,152829,0,0,0
144149,152831,0,0,0
144159,152838,0,0,0
144160,152839,0,0,0
144161,152840,1,1,0
144163,152841,1,1,0
144167,152841,1,0,1
144168,152842,0,0,0
144170,152843,1,1,2
144173,152845,0,0,0
144175,152846,0,0,0
144176,152847,0,0,0
144179,152849,0,0,0
144183,152851,1,0,1
144187,152853,1,1,1
144188,152854,0,0,0
144189,152855,0,0,0
144190,152856,0,0,0
144192,152858,0,0,0
144194,152859,0,0,1
144198,152861,0,0,0
144199,152862,0,0,0
144200,152863,0,0,0
144202,152864,0,0,0
144204,152865,1,0,3
144205,152866,1,2,2
144207,152867,0,0,0
144209,152869,0,0,0
144211,152870,0,0,0
144212,152871,0,0,0
144214,152872,1,1,0
144219,152873,1,0,1
144222,152875,1,2,2
144223,152876,0,0,0
144228,152877,0,0,0
144230,152878,0,0,0
144242,152882,0,0,0
144243,152883,0,0,0
144245,152885,0,0,0
144246,152886,0,0,0
144248,152888,1,0,0
144249,152888,0,0,0
144251,152889,0,0,0
144254,152891,0,0,0
144256,152893,0,0,1
144258,152894,0,0,0
144264,152898,0,0,0
144265,152899,0,0,0
144267,152900,1,1,0
144268,152900,1,0,2
144272,152901,1,0,0
144274,152902,1,1,0
144276,152904,1,1,0
144281,152905,0,2,1
144290,152909,1,1,0
144291,152910,1,0,2
144295,152912,1,0,0
144297,152913,1,0,1
144298,152913,0,1,1
144299,152914,0,0,0
144300,152914,0,0,0
144301,152915,0,0,0
144307,152917,0,0,0
144308,152918,0,1,1
144315,152920,1,0,0
144317,152921,1,1,0
144319,152922,0,0,0
144323,152925,0,0,0
144325,152926,0,0,0
144331,152930,1,0,0
144340,152932,0,1,1
144347,152936,1,1,3
144348,152936,1,0,1
144352,152938,0,0,0
144353,152939,0,0,0
144357,152942,1,0,0
144358,152942,0,1,0
144359,152943,0,0,0
144361,152944,0,0,0
144369,152950,0,0,0
144370,152951,0,0,0
144378,152955,0,0,0
144384,152957,0,0,0
144385,152958,0,0,0
144387,152960,0,0,0
144388,152960,0,0,0
144391,152962,1,2,0
144396,152965,0,0,0
144397,152966,0,0,0
144398,152967,1,0,0
144400,152968,0,0,0
144405,152971,0,0,1
144414,152974,0,1,1
144416,152975,0,0,0
144418,152975,0,0,0
144426,152979,0,0,0
144428,152981,1,0,6
144432,152981,0,0,0
144436,152983,0,0,0
144440,152986,1,2,0
144441,152987,0,0,0
144449,152994,1,0,1
144451,152994,1,1,1
144452,152994,1,1,1
144455,152994,1,0,1
144456,152994,1,0,1
144459,152996,0,0,0
144462,152996,1,0,0
144464,152998,0,0,0
144465,152999,1,2,1
144467,153000,0,0,0
144469,153001,1,0,0
144472,153002,0,1,0
144475,153004,0,0,0
144479,153006,1,1,2
144480,153007,0,1,1
144481,153007,1,0,0
144482,153008,1,1,1
144486,153010,1,2,0
144496,153016,0,0,0
144497,153017,0,0,0
144505,153020,1,0,0
144507,153021,0,0,0
144510,153023,0,0,0
144513,153025,0,0,0
144518,153025,1,1,0
144519,153026,0,0,0
144521,153026,0,1,0
144522,153027,0,1,0
144523,153027,1,0,0
144526,153029,0,0,0
144527,153029,0,0,0
144535,153032,1,1,1
144540,153035,0,0,0
144543,153037,0,0,0
144545,153039,0,0,0
144547,153040,1,1,0
144553,153042,1,1,0
144556,153044,0,0,4
144558,153044,1,0,0
144561,153045,0,1,0
144564,153046,0,1,1
144566,153046,1,0,1
144568,153048,0,0,0
144569,153049,0,0,0
144570,153050,0,0,0
144572,153051,1,1,2
144575,153053,0,0,0
144578,153055,0,0,0
144579,153055,0,0,0
144582,153058,0,0,0
144586,153061,0,0,0
144589,153062,1,0,1
144598,153066,0,0,3
144599,153066,1,0,3
144602,153066,0,0,2
144604,153067,0,0,0
144605,153068,0,0,0
144608,153070,0,0,0
144619,153076,0,1,0
144620,153076,0,1,0
144622,153078,0,0,0
144624,153079,0,0,0
144626,153080,0,0,0
144627,153081,0,0,0
144636,153085,1,1,0
144637,153085,0,2,0
144638,153085,0,0,0
144646,153090,0,0,0
144651,153094,1,1,2
144654,153096,1,2,0
